/net019 X,/net019 Y
0,6.710518787250909e-08
1.435170721551969e-13,0.0186348366304587
2.278963095577142e-13,0.03081220797503598
3.966547843627488e-13,0.05453851516844657
5.309794348672704e-13,0.0718275629265257
6.71252643994271e-13,0.08958356632833288
7.887643272070268e-13,0.1054110925967637
8.858163294037182e-13,0.1179411583546453
9.429081647018591e-13,0.1245689836937796
1e-12,0.1304063621287764
1.028042262376762e-12,0.1313130655854539
1.061929570293442e-12,0.1314837306600115
1.093863509685767e-12,0.130425518042612
1.157731388470417e-12,0.1270750439036108
1.241785358798934e-12,0.1219705680314102
1.355819004193795e-12,0.1153804833146422
1.50352302106932e-12,0.1078571696053998
1.686355338149942e-12,0.09973312706260722
1.919424551504185e-12,0.09044351660337976
2.236094481820902e-12,0.07885899850522389
2.710982212929673e-12,0.06298129588610958
3.459730664215673e-12,0.04097274094530456
4.286856208506065e-12,0.02053368242032611
5.400506300147329e-12,-0.001508739913798842
6.831272446219852e-12,-0.02468175685107739
8.50949095488712e-12,-0.04376939704497564
1.011660196744861e-11,-0.05671500844810692
1.141685148798633e-11,-0.06505889775229937
1.271876363811446e-11,-0.07224448384890535
1.418669429473939e-11,-0.0797022897026505
1.54120204442473e-11,-0.0856417811560044
1.674756280326241e-11,-0.09178235284795419
1.800899125586497e-11,-0.09661297642052982
1.912808169352071e-11,-0.09975916653548664
2.059813365517374e-11,-0.1021796802507351
2.168383223810445e-11,-0.1026929897085674
2.299729282315899e-11,-0.1016407869270438
2.48942514299472e-11,-0.09613170188190247
2.721842779800229e-11,-0.08128561744380985
3.041107280761968e-11,-0.04059303384463461
3.422399508345513e-11,0.06058941784735367
3.770172494268068e-11,0.2503556243417292
4.045098849750609e-11,0.4312187073417829
4.298333639527928e-11,0.6101292024081175
4.612857853754139e-11,0.8259661261614147
4.875272327793832e-11,0.9538583649349279
5.088887213073902e-11,1.009529188805075
5.337237176353017e-11,1.050172718727828
5.542599408374071e-11,1.074203163637208
5.817317159412019e-11,1.09943444308809
6.127909432979266e-11,1.120914994638825
6.625355655689841e-11,1.1459310408062
7.131312534362379e-11,1.162781907162259
7.936895063884635e-11,1.179578541328925
8.759476356537174e-11,1.188625431213056
9.977949182830809e-11,1.195426601729248
1.12593690415503e-10,1.198112420304072
1.322636014553696e-10,1.199695556531764
1.538771382171481e-10,1.19990085608949
1.884945471548744e-10,1.200057858250001
2.192472735774372e-10,1.199954426549423
2.5e-10,1.200041101200709
2.503818175879618e-10,1.171721670527807
2.50742324486099e-10,1.147305537057833
2.51e-10,1.135659821498223
2.510450575946866e-10,1.137427628071268
2.511314720714149e-10,1.142441674420807
2.512038158262601e-10,1.147014015384011
2.513485033359507e-10,1.153156461873884
2.514641112734062e-10,1.156734326010529
2.516333231683602e-10,1.16094276381486
2.518292756569126e-10,1.165268643868291
2.521209536825403e-10,1.171258406857068
2.525275506296314e-10,1.179134700712439
2.529679385865709e-10,1.187119153188542
2.535817137444731e-10,1.197418042558205
2.545317343283738e-10,1.214217169279078
2.557300918135323e-10,1.234638779817439
2.576688791088121e-10,1.260763880456123
2.592230808736261e-10,1.27816578356183
2.605729301668046e-10,1.291218945666565
2.618474158533612e-10,1.302560563828933
2.634423110192392e-10,1.31572245240972
2.6468472863452e-10,1.325762777767319
2.660459361754154e-10,1.336784587893789
2.672664830281764e-10,1.346786031705562
2.683516189936724e-10,1.355436917121713
2.695798447776423e-10,1.364276105818754
2.707972562019178e-10,1.371084969527847
2.722410730861885e-10,1.375517913917385
2.737806536656538e-10,1.374701170951363
2.758365961353597e-10,1.362768224402962
2.783057056211975e-10,1.326816643870192
2.808103749645305e-10,1.245495440991038
2.833373690041188e-10,1.103550644053823
2.862379037371211e-10,0.9041214255227351
2.885676596365647e-10,0.7283746278344322
2.915013126828351e-10,0.5028610902884052
2.946148880388561e-10,0.309893850217084
2.968393011788431e-10,0.2206162371244173
2.994765219975234e-10,0.1478826495508196
3.021898020394142e-10,0.09749953317480875
3.053484451085623e-10,0.05989138440480101
3.092057749384202e-10,0.03337219084278585
3.13583723993228e-10,0.01787251027242607
3.187286332230979e-10,0.009301070966686805
3.24893158720683e-10,0.004775023083121374
3.328690383832623e-10,0.002307000123386226
