/net019 X,/net019 Y
0,6.710518778282428e-08
1e-12,0.110652851559307
2e-12,0.07716573027788037
3e-12,0.04784117788776075
4e-12,0.02443738231150903
5e-12,0.003350697746484469
6.474184417544741e-12,-0.02155787452460067
7.935235234197396e-12,-0.039632916108675
9.6446897223073e-12,-0.05476388554305717
1.091450513210302e-11,-0.0635000171230255
1.226139060360605e-11,-0.07140952165958592
1.364689129958004e-11,-0.07877617389543157
1.487927241988189e-11,-0.08499417217241576
1.618476707554625e-11,-0.09115712397376924
1.743118365214555e-11,-0.09606290022618073
1.853043956179519e-11,-0.09924676162875763
2.007472104846581e-11,-0.1018561922949186
2.115719032126289e-11,-0.1023600611961309
2.247645876846261e-11,-0.1012714548517244
2.438509925929126e-11,-0.09560580805951206
2.670040628651818e-11,-0.08058065868515377
2.992376720770464e-11,-0.03883963524620312
3.372907934443125e-11,0.06450189648816117
3.713606625190439e-11,0.2513784076719215
3.989852386767103e-11,0.4332099040317194
4.240970946545858e-11,0.6106797492741203
4.555721793528625e-11,0.8265414066293321
4.817093667732728e-11,0.9539146432157591
5.029813349942819e-11,1.009372110573938
5.276684909778859e-11,1.049835168016227
5.480905420410306e-11,1.073832828845869
5.7537432474928e-11,1.098994781916617
6.064307004235601e-11,1.120582540125348
6.55859559537177e-11,1.145573694021899
7.064730361014562e-11,1.162549877410975
7.86632047399126e-11,1.179386945243094
8.688337425047065e-11,1.188520288364032
9.688337425047065e-11,1.194460787305048
1.068833742504707e-10,1.197179349815824
1.168833742504707e-10,1.198658316635935
1.268833742504707e-10,1.199261364068554
1.368833742504706e-10,1.19969254649595
1.468833742504706e-10,1.199785121953927
1.568833742504706e-10,1.199949974917626
1.668833742504706e-10,1.199919612233193
1.768833742504706e-10,1.200005342090526
1.868833742504706e-10,1.19995466677629
1.968833742504706e-10,1.200020528963008
2.068833742504706e-10,1.199966618501808
2.168833742504706e-10,1.200021436569827
2.268833742504706e-10,1.199971650631563
2.368833742504706e-10,1.200019860168922
2.468833742504706e-10,1.199974971171121
2.568833742504706e-10,1.200017877528782
2.668833742504706e-10,1.199977693491843
2.768833742504706e-10,1.200015922953819
2.868833742504706e-10,1.199980102814649
2.968833742504707e-10,1.200014101791427
3.068833742504707e-10,1.199982284630637
3.168833742504707e-10,1.200012428599961
3.268833742504707e-10,1.199984272798103
3.368833742504707e-10,1.200010897043053
