/net16 X,/net16 Y
0,1.199998269992784
0.0012,1.199998231678798
0.0024,1.199998186442542
0.0036,1.199998139481953
0.0048,1.199998090732151
0.005999999999999999,1.199998040125814
0.007199999999999999,1.199997987593076
0.008399999999999999,1.199997933061437
0.009599999999999999,1.199997876455664
0.0108,1.199997817697683
0.012,1.199997756706481
0.0132,1.199997693397988
0.0144,1.199997627684966
0.0156,1.199997559476886
0.0168,1.199997488679811
0.018,1.199997415196262
0.0192,1.199997338925087
0.0204,1.199997259761324
0.0216,1.199997177596056
0.0228,1.199997092316264
0.024,1.199997003804674
0.0252,1.199996911939593
0.0264,1.199996816594749
0.0276,1.199996717639112
0.0288,1.199996614936724
0.03,1.199996508346507
0.0312,1.199996397722074
0.0324,1.19999628291153
0.0336,1.199996163757265
0.0348,1.199996040095738
0.036,1.199995911757257
0.0372,1.19999577856575
0.0384,1.199995640338519
0.0396,1.199995496886
0.0408,1.199995348011501
0.042,1.199995193510936
0.0432,1.199995033172546
0.0444,1.199994866776616
0.04559999999999999,1.199994694095176
0.04679999999999999,1.199994514891687
0.04799999999999999,1.199994328920727
0.04919999999999999,1.199994135927655
0.05039999999999999,1.199993935648266
0.05159999999999999,1.199993727808437
0.05279999999999999,1.199993512123749
0.05399999999999999,1.19999328829911
0.05519999999999999,1.199993056028351
0.05639999999999999,1.199992814993812
0.05759999999999999,1.199992564865917
0.05879999999999999,1.199992305302724
0.05999999999999999,1.199992035949465
0.06119999999999999,1.199991756438068
0.06239999999999999,1.199991466386661
0.06359999999999999,1.199991165399054
0.0648,1.199990853064205
0.066,1.199990528955672
0.06720000000000001,1.199990192631032
0.06840000000000002,1.199989843631286
0.06960000000000002,1.199989481480245
0.07080000000000003,1.199989105683888
0.07200000000000004,1.199988715729696
0.07320000000000004,1.199988311085963
0.07440000000000005,1.199987891201086
0.07560000000000006,1.19998745550282
0.07680000000000006,1.199987003397512
0.07800000000000007,1.199986534269306
0.07920000000000008,1.199986047479314
0.08040000000000008,1.199985542364763
0.08160000000000009,1.199985018238107
0.0828000000000001,1.199984474386105
0.0840000000000001,1.199983910068871
0.08520000000000011,1.199983324518878
0.08640000000000012,1.199982716939942
0.08760000000000012,1.199982086506151
0.08880000000000013,1.199981432360764
0.09000000000000014,1.199980753615074
0.09120000000000014,1.199980049347215
0.09240000000000015,1.199979318600944
0.09360000000000016,1.199978560384358
0.09480000000000016,1.199977773668581
0.09600000000000017,1.199976957386395
0.09720000000000018,1.19997611043082
0.09840000000000018,1.199975231653649
0.09960000000000019,1.199974319863919
0.1008000000000002,1.199973373826336
0.1020000000000002,1.199972392259638
0.1032000000000002,1.199971373834898
0.1044000000000002,1.199970317173767
0.1056000000000002,1.199969220846651
0.1068000000000002,1.199968083370822
0.1080000000000002,1.199966903208467
0.1092000000000002,1.19996567876465
0.1104000000000002,1.199964408385221
0.1116000000000003,1.199963090354631
0.1128000000000003,1.199961722893678
0.1140000000000003,1.199960304157169
0.1152000000000003,1.199958832231493
0.1164000000000003,1.199957305132118
0.1176000000000003,1.199955720800979
0.1188000000000003,1.199954077103793
0.1200000000000003,1.199952371827259
0.1212000000000003,1.199950602676165
0.1224000000000003,1.199948767270395
0.1236000000000003,1.199946863141818
0.1248000000000003,1.199944887731072
0.1260000000000003,1.199942838384232
0.1272000000000003,1.199940712349357
0.1284000000000003,1.19993850677291
0.1296000000000004,1.199936218698828
0.1308000000000004,1.199933845116652
0.1320000000000004,1.199931382875178
0.1332000000000004,1.199928828685928
0.1344000000000004,1.199926179139648
0.1356000000000004,1.199923430701945
0.1368000000000004,1.199920579708747
0.1380000000000004,1.199917622361624
0.1392000000000004,1.199914554722928
0.1404000000000004,1.199911372710765
0.1416000000000004,1.199908072093795
0.1428000000000004,1.19990464848584
0.1440000000000004,1.199901097340303
0.1452000000000004,1.199897413944399
0.1464000000000004,1.199893593413168
0.1476000000000005,1.19988963068329
0.1488000000000005,1.199885520506676
0.1500000000000005,1.199881257443832
0.1512000000000005,1.199876835857001
0.1524000000000005,1.199872249903046
0.1536000000000005,1.199867493526101
0.1548000000000005,1.199862560449955
0.1560000000000005,1.199857444170172
0.1572000000000005,1.199852137945933
0.1584000000000005,1.1998466347916
0.1596000000000005,1.199840927467973
0.1608000000000005,1.199835008473255
0.1620000000000005,1.199828870033697
0.1632000000000005,1.199822504093908
0.1644000000000005,1.199815902306848
0.1656000000000006,1.199809056023448
0.1668000000000006,1.199801956281892
0.1680000000000006,1.199794593796511
0.1692000000000006,1.199786958946296
0.1704000000000006,1.199779041763015
0.1716000000000006,1.199770831918914
0.1728000000000006,1.199762318713992
0.1740000000000006,1.199753491062837
0.1752000000000006,1.199744337481004
0.1764000000000006,1.199734846070922
0.1776000000000006,1.199725004507309
0.1788000000000006,1.199714800022089
0.1800000000000006,1.199704219388781
0.1812000000000006,1.199693248906349
0.1824000000000006,1.199681874382494
0.1836000000000007,1.199670081116365
0.1848000000000007,1.199657853880675
0.1860000000000007,1.199645176903192
0.1872000000000007,1.199632033847596
0.1884000000000007,1.19961840779366
0.1896000000000007,1.199604281216761
0.1908000000000007,1.199589635966662
0.1920000000000007,1.199574453245569
0.1932000000000007,1.199558713585419
0.1944000000000007,1.199542396824378
0.1956000000000007,1.199525482082526
0.1968000000000007,1.199507947736682
0.1980000000000007,1.199489771394361
0.1992000000000007,1.199470929866813
0.2004000000000007,1.199451399141116
0.2016000000000008,1.199431154351295
0.2028000000000008,1.199410169748417
0.2040000000000008,1.199388418669637
0.2052000000000008,1.199365873506144
0.2064000000000008,1.199342505669974
