/net16 X,/net16 YRe,/net16 YReImag
1,-20.70061027299713,1.535850632729865e-07
1.07977516232771,-20.70061027529788,1.660653742386793e-07
1.165914401179832,-20.70061027797232,1.795994893721009e-07
1.258925411794167,-20.70061028107963,1.942861458421339e-07
1.359356390878526,-20.70061028468781,2.102355750611383e-07
1.467799267622069,-20.7006102888748,2.275712746428995e-07
1.584893192461113,-20.70061029372973,2.464321069607697e-07
1.711328304161781,-20.70061029935412,2.669747827949151e-07
1.847849797422291,-20.70061030586321,2.893767953064445e-07
1.995262314968879,-20.70061031338713,3.138398750060571e-07
2.154434690031883,-20.70061032207211,3.405940392260119e-07
2.326305067153626,-20.70061033208131,3.699023079715247e-07
2.51188643150958,-20.70061034359545,4.020661494249762e-07
2.712272579332028,-20.70061035681282,4.374316995635454e-07
2.928644564625236,-20.70061037194857,4.763967674320286e-07
3.162277660168379,-20.70061038923304,5.194185862423817e-07
3.414548873833601,-20.70061040890872,5.670221964049535e-07
3.686945064519575,-20.70061043122567,6.198092466567e-07
3.981071705534972,-20.70061045643498,6.784668731568144e-07
4.298662347082277,-20.70061048478011,7.437761679427213e-07
4.641588833612779,-20.70061051648585,8.166195891936756e-07
5.011872336272723,-20.70061055174503,8.97986517774719e-07
5.411695265464637,-20.70061059070332,9.889760604742516e-07
5.843414133735176,-20.70061063344256,1.09079618352156e-06
6.309573444801932,-20.70061067996405,1.204758378806931e-06
6.812920690579613,-20.70061073017293,1.332267362758011e-06
7.356422544596414,-20.70061078386571,1.474805805375605e-06
7.943282347242815,-20.70061084072268,1.633914765816652e-06
8.576958985908941,-20.70061090030729,1.811171297642096e-06
9.261187281287935,-20.70061096207357,2.008165450871819e-06
10,-20.70061102538226,2.226479469514891e-06
10.7977516232771,-20.70061108952508,2.467672193008575e-06
11.65914401179832,-20.70061115375533,2.733271402648377e-06
12.58925411794167,-20.70061121732227,3.024776096883959e-06
13.59356390878526,-20.70061127950581,3.343669544028533e-06
14.6779926762207,-20.70061133964825,3.691442664267232e-06
15.84893192461113,-20.70061139718027,4.069626098511956e-06
17.11328304161781,-20.70061145163895,4.479828463567443e-06
18.47849797422291,-20.7006115026773,4.923777910649257e-06
19.9526231496888,-20.70061155006533,5.403364213133078e-06
21.54434690031884,-20.70061159368397,5.92067911416897e-06
23.26305067153626,-20.70061163351354,6.478053403868282e-06
25.1188643150958,-20.70061166961867,7.078089995192227e-06
27.12272579332028,-20.70061170213175,7.723692985438295e-06
29.28644564625236,-20.70061173123606,8.41809323921098e-06
31.62277660168379,-20.70061175715027,9.164871378610392e-06
34.14548873833601,-20.70061178011454,9.967979230839532e-06
36.86945064519575,-20.70061180037904,1.083176080210918e-05
39.81071705534972,-20.7006118181947,1.176097376803124e-05
42.98662347082276,-20.70061183380622,1.27608123398477e-05
46.41588833612779,-20.70061184744705,1.383693221843768e-05
50.11872336272722,-20.70061185933602,1.499547820822575e-05
54.11695265464636,-20.70061186967537,1.624311494467502e-05
58.43414133735175,-20.70061187864989,1.758706109777029e-05
63.09573444801932,-20.70061188642671,1.903512735025842e-05
68.12920690579612,-20.70061189315587,2.059575841077548e-05
73.56422544596413,-20.70061189897104,2.227807930437472e-05
79.43282347242814,-20.70061190399074,2.409194618209317e-05
85.76958985908939,-20.70061190831946,2.604800190315337e-05
92.61187281287933,-20.70061191204897,2.815773666492494e-05
99.99999999999997,-20.70061191525956,3.043355398433899e-05
107.9775162327709,-20.7006119180213,3.288884236821492e-05
116.5914401179831,-20.70061192039512,3.55380530476557e-05
125.8925411794167,-20.70061192243391,3.839678419252036e-05
135.9356390878525,-20.70061192418348,4.148187206554683e-05
146.7799267622069,-20.70061192568343,4.481148962183317e-05
158.4893192461113,-20.70061192696787,4.840525310810696e-05
171.132830416178,-20.7006119280662,5.228433726770281e-05
184.784979742229,-20.70061192900365,5.647159981168207e-05
199.5262314968879,-20.70061192980186,6.099171587440257e-05
215.4434690031883,-20.70061193047929,6.587132323345191e-05
232.6305067153625,-20.70061193105165,7.113917913961662e-05
251.1886431509579,-20.70061193153225,7.682632967290649e-05
271.2272579332027,-20.70061193193229,8.296629261606356e-05
292.8644564625235,-20.70061193226111,8.959525491795426e-05
316.2277660168378,-20.70061193252638,9.675228590629109e-05
341.4548873833601,-20.70061193273431,0.0001044795675028157
368.6945064519575,-20.70061193288976,0.0001128226427949808
398.1071705534972,-20.70061193299638,0.0001218306844269219
429.8662347082276,-20.70061193305663,0.0001315567843897732
464.1588833612778,-20.70061193307196,0.0001420582669178739
501.1872336272722,-20.70061193304269,0.0001533970263338816
541.1695265464635,-20.70061193296813,0.000165639891833095
584.3414133735174,-20.70061193284651,0.0001788590213562463
630.957344480193,-20.70061193267495,0.0001931323268716202
681.292069057961,-20.70061193244939,0.0002085439335725997
735.6422544596411,-20.70061193216452,0.0002251846756967227
794.3282347242813,-20.7006119318136,0.0002431526318882603
857.6958985908939,-20.70061193138834,0.000262553703259446
926.1187281287932,-20.70061193087871,0.0002835022375571976
999.9999999999998,-20.70061193027266,0.0003061217031139529
1079.775162327709,-20.7006119295559,0.0003305454165546904
1165.914401179832,-20.7006119287115,0.0003569173285490679
1258.925411794167,-20.70061192771951,0.0003853928722397331
1359.356390878525,-20.70061192655653,0.0004161398793472958
1467.799267622069,-20.70061192519507,0.0004493395693513262
1584.893192461113,-20.70061192360302,0.0004851876175774688
1711.32830416178,-20.70061192174278,0.0005238953084858201
1847.849797422291,-20.70061191957042,0.0005656907809579018
1995.262314968879,-20.70061191703466,0.000610820372921783
2154.434690031883,-20.70061191407562,0.0006595500732404043
2326.305067153626,-20.70061191062344,0.0007121670894203484
2511.88643150958,-20.70061190659662,0.00076898154038094
2712.272579332028,-20.70061190190008,0.0008303282842606416
2928.644564625236,-20.70061189642293,0.0008965688920336098
3162.277660168379,-20.70061189003587,0.0009680937785686558
3414.548873833601,-20.70061188258807,0.0010453245036908
3686.945064519574,-20.70061187390371,0.00112871625680758
3981.071705534971,-20.70061186377774,0.001218760539744152
4298.662347082276,-20.70061185197109,0.001315988063599474
4641.588833612778,-20.70061183820498,0.001420971876697206
5011.872336272722,-20.70061182215441,0.001534330742067025
5411.695265464637,-20.70061180344043,0.001656732784362705
5843.414133735176,-20.70061178162116,0.001788899427711332
6309.573444801932,-20.70061175618147,0.001931609647702653
6812.920690579613,-20.70061172652072,0.002085704562579044
7356.422544596413,-20.70061169193859,0.002252092390685709
7943.282347242814,-20.70061165161862,0.002431753803399301
8576.958985908941,-20.70061160460881,0.002625747705083986
9261.187281287936,-20.70061154979926,0.002835217474140646
10000,-20.70061148589589,0.003061397701932354
