/net019 X,/net019 YRe,/net019 YReImag
1,40.63519786134305,-3.676547373805618e-07
1.023292992280754,40.63519786094991,-3.761815883121829e-07
1.047128548050899,40.63519786053857,-3.849044459212299e-07
1.071519305237606,40.63519786010821,-3.938276930264182e-07
1.096478196143185,40.63519785965797,-4.029558019258621e-07
1.122018454301963,40.63519785918692,-4.122933356346135e-07
1.148153621496882,40.63519785869418,-4.218449490964921e-07
1.174897554939529,40.63519785817872,-4.316153903673898e-07
1.202264434617413,40.63519785763954,-4.416095017654248e-07
1.230268770812381,40.63519785707558,-4.518322209848135e-07
1.258925411794167,40.63519785648572,-4.622885821665676e-07
1.288249551693134,40.63519785586882,-4.729837169251369e-07
1.318256738556407,40.63519785522366,-4.839228553231745e-07
1.348962882591653,40.63519785454898,-4.951113267896921e-07
1.380384264602885,40.63519785384351,-5.065545609779345e-07
1.412537544622754,40.63519785310585,-5.18258088555665e-07
1.445439770745927,40.63519785233462,-5.302275419225319e-07
1.479108388168207,40.63519785152831,-5.42468655848946e-07
1.513561248436208,40.63519785068541,-5.549872680288586e-07
1.548816618912481,40.63519784980433,-5.677893195427516e-07
1.584893192461113,40.63519784888341,-5.808808552199959e-07
1.621810097358929,40.63519784792091,-5.942680238974551e-07
1.65958690743756,40.63519784691507,-6.079570785662543e-07
1.698243652461743,40.63519784586403,-6.219543763975156e-07
1.737800828749374,40.63519784476586,-6.362663786434798e-07
1.778279410038922,40.63519784361856,-6.508996504041545e-07
1.819700858609982,40.63519784242006,-6.658608602528886e-07
1.862087136662866,40.63519784116819,-6.811567797147812e-07
1.905460717963246,40.63519783986077,-6.967942825891256e-07
1.949844599758044,40.63519783849546,-7.127803441106342e-07
1.995262314968878,40.63519783706989,-7.291220399433932e-07
2.041737944669527,40.6351978355816,-7.458265449983183e-07
2.089296130854037,40.63519783402803,-7.629011320735848e-07
2.13796208950223,40.63519783240655,-7.803531703081848e-07
2.18776162394955,40.63519783071443,-7.981901234481372e-07
2.238721138568337,40.6351978289489,-8.164195479198728e-07
2.29086765276777,40.63519782710703,-8.350490907094017e-07
2.344228815319919,40.63519782518588,-8.540864870471587e-07
2.398832919019488,40.63519782318238,-8.735395578974888e-07
2.454708915685027,40.63519782109336,-8.934162072563471e-07
2.511886431509577,40.63519781891562,-9.137244192608902e-07
2.57039578276886,40.63519781664581,-9.344722551167806e-07
2.630267991895378,40.63519781428057,-9.556678498527027e-07
2.691534803926912,40.63519781181636,-9.773194089130327e-07
2.754228703338163,40.6351978092497,-9.994352046025629e-07
2.81838293126445,40.63519780657688,-1.022023572401545e-06
2.884031503126602,40.63519780379423,-1.045092907172747e-06
2.951209226666381,40.63519780089797,-1.068651659282917e-06
3.019951720402012,40.63519779788425,-1.092708330671545e-06
3.090295432513586,40.63519779474918,-1.117271470900088e-06
3.162277660168374,40.63519779148881,-1.142349673215876e-06
3.235936569296277,40.63519778809913,-1.167951570683272e-06
3.311311214825905,40.63519778457611,-1.194085832424516e-06
3.38844156139202,40.6351977809157,-1.220761160026459e-06
3.46736850452531,40.6351977771138,-1.247986284181329e-06
3.548133892335748,40.6351977731663,-1.275769961620081e-06
3.630780547701007,40.63519776906913,-1.304120972418833e-06
3.715352290971718,40.63519776481819,-1.33304811775832e-06
3.801893963205605,40.63519776040945,-1.362560218222976e-06
3.890451449942799,40.63519775583885,-1.39266611273372e-06
3.981071705534965,40.63519775110248,-1.423374658218415e-06
4.073802778041119,40.6351977461964,-1.4546947301204e-06
4.168693834703346,40.63519774111685,-1.486635223867815e-06
4.265795188015918,40.63519773586015,-1.519205057411815e-06
4.365158322401651,40.6351977304227,-1.552413174964803e-06
4.466835921509622,40.63519772480107,-1.586268552061896e-06
4.570881896148741,40.63519771899204,-1.620780202075938e-06
4.677351412871972,40.63519771299256,-1.655957184320934e-06
4.786300923226373,40.63519770679975,-1.691808613872856e-06
4.897788193684452,40.63519770041102,-1.72834367323971e-06
5.011872336272712,40.63519769382402,-1.765571626015979e-06
5.128613839913638,40.63519768703669,-1.803501832634239e-06
5.248074602497715,40.63519768004726,-1.842143768342778e-06
5.370317963702516,40.63519767285432,-1.881507043511024e-06
5.495408738576233,40.63519766545683,-1.921601426362721e-06
5.623413251903478,40.6351976578541,-1.9624368682198e-06
5.754399373371556,40.63519765004587,-2.004023531326664e-06
5.888436553555876,40.6351976420323,-2.046371819298665e-06
6.025595860743564,40.63519763381403,-2.089492410229809e-06
6.165950018614807,40.63519762539214,-2.133396292454861e-06
6.309573444801917,40.63519761676827,-2.17809480295261e-06
6.456542290346539,40.6351976079445,-2.223599668330838e-06
6.606934480075944,40.63519759892348,-2.269923048322723e-06
6.760829753919801,40.63519758970843,-2.31707758167326e-06
6.918309709189348,40.63519758030307,-2.365076434278957e-06
7.079457843841362,40.63519757071174,-2.413933349401937e-06
7.244359600749883,40.63519756093934,-2.463662699745607e-06
7.413102413009157,40.63519755099134,-2.514279541155617e-06
7.585775750291819,40.63519754087381,-2.565799667665911e-06
7.762471166286898,40.63519753059335,-2.618239667593918e-06
7.943282347242794,40.63519752015716,-2.67161698034851e-06
8.128305161640972,40.635197509573,-2.725949953607751e-06
8.317637711026689,40.63519749884912,-2.781257900484578e-06
8.511380382023743,40.63519748799435,-2.837561156301209e-06
8.709635899560784,40.63519747701799,-2.894881134572044e-06
8.912509381337431,40.63519746592981,-2.953240381800811e-06
9.120108393559072,40.63519745474,-3.012662630684406e-06
9.332543007969884,40.6351974434592,-3.073172851346401e-06
9.549925860214332,40.6351974320984,-3.134797300216744e-06
