phase(VF("/net021")) X,phase(VF("/net021")) Y
38.90451449942788,-0.0001174384695244108
39.81071705534954,-0.0001193130473122931
40.73802778041109,-0.0001212453855070433
41.68693834703335,-0.0001232368267537157
42.65795188015907,-0.0001252887285950176
43.65158322401639,-0.0001274024648412706
44.6683592150961,-0.0001295794269444236
45.70881896148729,-0.000131821025374181
46.7735141287196,-0.0001341286909946607
47.86300923226361,-0.0001365038764403186
48.97788193684438,-0.0001389480574901766
50.11872336272698,-0.0001414627344396682
51.28613839913623,-0.0001440494334696584
52.480746024977,-0.0001467097080124303
53.70317963702501,-0.0001494451401146322
54.95408738576219,-0.0001522573417973632
56.23413251903463,-0.0001551479564137413
57.54399373371541,-0.0001581186600044459
58.88436553555861,-0.0001611711626518561
60.25595860743547,-0.0001643072098335186
61.65950018614791,-0.0001675285837757829
63.09573444801901,-0.0001708371048085237
64.56542290346522,-0.0001742346327219524
66.06934480075925,-0.0001777230681265738
67.60829753919782,-0.0001813043538174083
69.18309709189329,-0.0001849804761436407
70.79457843841342,-0.0001887534663848941
72.44359600749863,-0.0001926254021353617
74.13102413009136,-0.0001965984086970519
75.85775750291798,-0.0002006746604834236
77.62471166286876,-0.0002048563824347025
79.43282347242773,-0.0002091458514461826
81.28305161640949,-0.0002135453978108235
83.17637711026666,-0.0002180574066774605
85.11380382023719,-0.0002226843195259487
87.0963589956076,-0.0002274286356605601
89.12509381337408,-0.0002322929137229588
91.20108393559049,-0.0002372797732260713
93.32543007969861,-0.0002423918961101726
95.49925860214309,-0.0002476320283225036
97.72372209558054,-0.0002530029814217343
99.99999999999946,-0.0002585076342085834
102.3292992280749,-0.0002641489343839038
104.7128548050894,-0.0002699299002355411
107.15193052376,-0.0002758536223552707
109.6478196143179,-0.0002819232653871191
112.2018454301957,-0.0002881420698083729
114.8153621496876,-0.0002945133537445842
117.4897554939523,-0.0003010405148198762
120.2264434617406,-0.0003077270320438625
123.0268770812374,-0.0003145764677364941
125.892541179416,-0.0003215924694921503
128.8249551693126,-0.0003287787721843031
131.8256738556399,-0.0003361392000120839
134.8962882591645,-0.0003436776685900944
138.0384264602876,-0.000351398187082815
141.2537544622746,-0.0003593048603858842
144.5439770745919,-0.0003674018913501378
147.9108388168198,-0.0003756935830634697
151.3561248436199,-0.0003841843411737423
154.8816618912472,-0.0003928786762677471
158.4893192461104,-0.0004017812063022335
162.181009735892,-0.0004108966590893597
165.9586907437551,-0.0004202298748380344
169.8243652461734,-0.0004297858087526478
173.7800828749365,-0.0004395695336906981
177.8279410038912,-0.0004495862428808582
181.9700858609972,-0.0004598412527030433
186.2087136662855,-0.0004703400055320651
190.5460717963235,-0.0004810880726464899
194.9844599758032,-0.0004920911572043426
199.5262314968867,-0.0005033550972873308
204.1737944669516,-0.0005148858690152878
208.9296130854026,-0.0005266895897325759
213.7962089502218,-0.0005387725212682098
218.7761623949538,-0.0005511410732715107
223.8721138568325,-0.0005638018066251219
229.0867652767758,-0.0005767614369372648
234.4228815319906,-0.000590026838115144
239.8832919019474,-0.0006036050460214587
245.4708915685014,-0.000617503262216003
251.1886431509563,-0.0006317288577844032
257.0395782768846,-0.0006462893772560501
263.0267991895364,-0.0006611925426133704
269.1534803926897,-0.0006764462573945816
275.4228703338148,-0.0006920586108921598
281.8382931264435,-0.0007080378824492772
288.4031503126586,-0.0007243925458565188
295.1209226666365,-0.0007411312738512476
301.9951720401995,-0.0007582629427220238
309.0295432513569,-0.0007757966370205619
316.2277660168357,-0.0007937416543837273
323.593656929626,-0.0008121075104681815
331.1311214825888,-0.0008309039440002905
338.8441561392002,-0.000850140921944009
346.7368504525292,-0.0008698286447894925
354.8133892335729,-0.0008899775519652735
363.0780547700987,-0.0009105983273768643
371.5352290971698,-0.0009317019050747675
380.1893963205584,-0.0009532994750548937
389.0451449942777,-0.0009754024891944849
398.1071705534943,-0.0009980226673267059
407.3802778041097,-0.001021172003457128
416.8693834703323,-0.001044862772125422
426.5795188015895,-0.001069107534915645
436.5158322401627,-0.001093919147118567
446.6835921509598,-0.001119310764549606
457.0881896148716,-0.001145295850525964
467.7351412871947,-0.001171888183006705
478.6300923226348,-0.001199101861899537
489.7788193684425,-0.001226951316538201
501.1872336272685,-0.001255451313334432
512.861383991361,-0.00128461696360855
524.8074602497686,-0.001314463731602843
537.0317963702487,-0.001345007442682004
549.5408738576203,-0.00137626429172496
562.3413251903447,-0.001408250851712559
575.4399373371524,-0.001440984082515665
588.8436553555844,-0.001474481339888333
602.559586074353,-0.001508760384670828
616.5950018614773,-0.001543839392207377
630.9573444801882,-0.001579736961983644
645.6542290346504,-0.001616472127489062
660.6934480075907,-0.001654064366309209
676.0829753919763,-0.001692533610453637
691.8309709189309,-0.001731900256924595
707.9457843841321,-0.001772185178536712
724.4359600749841,-0.001813409734966794
741.3102413009113,-0.001855595784105805
758.5775750291774,-0.001898765693631105
776.2471166286851,-0.0019429423528708
794.3282347242747,-0.001988149184940302
812.8305161640923,-0.002034410159161892
831.7637711026639,-0.002081749803773857
851.1380382023692,-0.002130193218935971
870.9635899560732,-0.002179766090038179
891.2509381337379,-0.002230494701319573
912.0108393559019,-0.002282405949804865
933.254300796983,-0.002335527359565753
954.9925860214277,-0.002389887096314742
977.2372209558022,-0.002445513982345288
999.9999999999912,-0.002502437511789548
1023.292992280745,-0.002560687866293074
1047.12854805089,-0.002620295930993579
1071.519305237597,-0.002681293310902755
1096.478196143175,-0.002743712347663813
1122.018454301953,-0.002807586136699557
1148.153621496872,-0.002872948544760131
1174.897554939519,-0.00293983422787973
1202.264434617402,-0.003008278649759309
1230.26877081237,-0.00307831810054002
1258.925411794156,-0.003149989716089527
1288.249551693122,-0.003223331497662379
1318.256738556395,-0.003298382332056206
1348.962882591641,-0.003375182012230086
1380.384264602872,-0.003453771258420684
1412.537544622741,-0.00353419173966385
1445.439770745914,-0.003616486095990845
1479.108388168193,-0.003700697960968643
1513.561248436194,-0.003786871984851977
1548.816618912467,-0.00387505385826726
1584.893192461099,-0.003965290336399771
1621.810097358915,-0.00405762926384152
1659.586907437545,-0.004152119599920938
1698.243652461728,-0.004248811444681929
1737.800828749359,-0.004347756065405253
1778.279410038906,-0.004449005923854324
1819.700858609966,-0.00455261470404926
1862.087136662849,-0.004658637340741323
1905.460717963228,-0.004767130048540055
1949.844599758026,-0.004878150351731263
1995.26231496886,-0.004991757114728534
2041.737944669509,-0.005108010573356489
2089.296130854019,-0.005226972366753632
2137.962089502211,-0.005348705570014117
2187.761623949531,-0.005473274727722439
2238.721138568317,-0.00560074588806974
2290.86765276775,-0.005731186637982019
2344.228815319898,-0.005864666138844529
2398.832919019466,-0.006001255163300774
2454.708915685005,-0.006141026132600997
2511.886431509554,-0.006284053155209074
2570.395782768837,-0.006430412065914949
2630.267991895354,-0.00658018046616601
2691.534803926887,-0.006733437765167414
2754.228703338138,-0.006890265221951381
2818.382931264424,-0.007050745988493269
2884.031503126575,-0.007214965153854
2951.209226666354,-0.007383009789190599
3019.951720401984,-0.007554968994010843
3090.295432513557,-0.00773093394332247
3162.277660168345,-0.007910997936087644
3235.936569296248,-0.008095256444596572
3311.311214825875,-0.008283807165187361
3388.441561391989,-0.00847675006992556
3467.368504525279,-0.008674187459690405
3548.133892335716,-0.008876224018396304
3630.780547700973,-0.0090829668685431
3715.352290971684,-0.009294525627809488
3801.89396320557,-0.009511012467536415
3890.451449942763,-0.009732542171909043
3981.071705534928,-0.009959232198855843
4073.802778041082,-0.01019120274249937
4168.693834703307,-0.01042857679658564
4265.795188015879,-0.01067148022002389
4365.15832240161,-0.01092004180344515
4466.835921509581,-0.01117439333745769
4570.881896148699,-0.01143466968260386
4677.351412871929,-0.01170100884083865
4786.300923226329,-0.01197355202870019
4897.788193684407,-0.01225244375224592
5011.872336272666,-0.01253783188339596
5128.61383991359,-0.0128298677388581
5248.074602497666,-0.01312870615983502
5370.317963702466,-0.01343450559436653
5495.408738576182,-0.01374742818144773
5623.413251903426,-0.01406763983662512
5754.399373371502,-0.01439531034044415
5888.436553555821,-0.01473061342816541
6025.595860743507,-0.0150737268817221
6165.950018614749,-0.0154248326246133
6309.573444801857,-0.01578411681754038
6456.542290346478,-0.01615176995787185
6606.934480075881,-0.01652798698002616
6760.829753919737,-0.01691296735921933
6918.309709189281,-0.01730691521724339
7079.457843841294,-0.01771003943035436
7244.359600749813,-0.01812255374031385
7413.102413009085,-0.01854467686763481
7585.775750291745,-0.01897663262764494
7762.471166286822,-0.01941865004872945
7943.282347242717,-0.01987096349457228
8128.305161640892,-0.02033381278771079
8317.637711026608,-0.02080744333666431
8511.380382023659,-0.02129210626687627
8709.635899560699,-0.02178805855278413
8912.509381337344,-0.02229556315490256
9120.108393558983,-0.02281488915871442
9332.543007969793,-0.02334631191790219
9549.925860214238,-0.02389011319942601
9772.372209557981,-0.02444658133419949
9999.999999999871,-0.02501601136873317
10232.92992280741,-0.02559870522221362
10471.28548050886,-0.02619497184672999
10715.19305237592,-0.02680512739057661
10964.78196143171,-0.02742949536605454
11220.18454301949,-0.02806840682134503
11481.53621496868,-0.02872220051556311
11748.97554939514,-0.02939122309878917
12022.64434617397,-0.03007582929536437
12302.68770812365,-0.03077638209247513
12589.25411794151,-0.0314932529322446
12882.49551693117,-0.03222682190880158
13182.5673855639,-0.03297747797029194
13489.62882591636,-0.03374561912411844
13803.84264602866,-0.03453165264858453
14125.37544622735,-0.03533599530891875
14454.39770745908,-0.03615907357799619
14791.08388168187,-0.03700132386263433
15135.61248436188,-0.03786319273461138
15488.1661891246,-0.03874513716799346
15848.93192461092,-0.03964762478106195
16218.10097358908,-0.04057113408434009
16595.86907437538,-0.04151615473430373
16982.43652461721,-0.04248318779321489
17378.00828749351,-0.04347274599405147
17782.79410038898,-0.04448535401341597
18197.00858609958,-0.04552154874887371
18620.87136662842,-0.04658187960393254
19054.60717963221,-0.04766690877981827
19498.44599758018,-0.04877721157263547
19952.62314968852,-0.04991337667896446
20417.37944669501,-0.05107600650762269
20892.9613085401,-0.05226571749995456
21379.62089502202,-0.05348314045553815
21877.61623949522,-0.0547289208672699
22387.21138568308,-0.05600371926331064
22908.6765276774,-0.05730821155826711
23442.28815319889,-0.05864308940941355
23988.32919019456,-0.06000906058608629
24547.08915684995,-0.06140684934260894
25118.86431509544,-0.06283719680422038
25703.95782768826,-0.06430086135835797
26302.67991895344,-0.06579861905815033
26915.34803926876,-0.06733126403260864
27542.28703338126,-0.0688996089089815
28183.82931264412,-0.07050448524245317
28840.31503126564,-0.07214674395744235
29512.09226666342,-0.07382725579999372
30199.51720401971,-0.07554691179701616
30902.95432513544,-0.07730662373042997
31622.77660168332,-0.07910732462016533
32359.36569296234,-0.08094996921905188
33113.11214825861,-0.08283553451817624
33884.41561391974,-0.08476502026689771
34673.68504525264,-0.08673944949970658
35481.33892335701,-0.08875986908235307
36307.80547700958,-0.09082735026381969
37153.52290971669,-0.09294298924526669
38018.93963205554,-0.0951079077628437
38904.51449942747,-0.09732325367960031
39810.71705534912,-0.09959020159636511
40738.02778041065,-0.1019099534735192
41686.9383470329,-0.1042837392679465
42657.95188015862,-0.1067128175863711
43651.58322401593,-0.1091984763501684
44668.35921509562,-0.1117420334829595
45708.8189614868,-0.1143448376038269
46773.51412871909,-0.1170082687454014
47863.00923226309,-0.1197337390854315
48977.88193684386,-0.122522693694545
50118.72336272644,-0.1253766113031697
51286.13839913568,-0.1282970050854448
52480.74602497643,-0.1312854234607466
53703.17963702443,-0.1343434509147778
54954.08738576159,-0.1374727088418687
56234.13251903402,-0.1406748564000551
57543.99373371479,-0.1439515913960763
58884.36553555797,-0.1473046511804683
60255.95860743483,-0.1507358135719949
61659.50018614724,-0.1542468978002
63095.73444801832,-0.1578397654661455
64565.42290346453,-0.161516321535672
66069.34480075855,-0.1652785153431528
67608.2975391971,-0.1691283416271787
69183.09709189254,-0.1730678415906994
70794.57843841266,-0.1770991039798712
72443.59600749785,-0.1812242661914617
74131.02413009056,-0.1854455154082325
75857.75750291716,-0.1897650897569868
77624.71166286792,-0.1941852794937936
79432.82347242687,-0.1987084282206793
81283.05161640861,-0.2033369341270951
83176.37711026576,-0.2080732512616636
85113.80382023628,-0.2129198908328009
87096.35899560666,-0.2178794225381138
89125.09381337311,-0.2229544759290323
91201.0839355895,-0.2281477418031431
93325.43007969759,-0.2334619736335113
95499.25860214204,-0.2388999890205028
97723.72209557948,-0.2444646712003418
99999.99999999837,-0.2501589705593972
102329.2992280737,-0.2559859062001024
104712.8548050882,-0.2619485675506173
107151.9305237589,-0.2680501159893551
109647.8196143167,-0.2742937865290373
112201.8454301945,-0.2806828895317731
114815.3621496864,-0.2872208124619017
117489.755493951,-0.293911021679312
120226.4434617393,-0.3007570642776965
123026.8770812361,-0.3077625699688243
125892.5411794146,-0.3149312530017447
128824.9551693113,-0.3222669141301711
131825.6738556385,-0.3297734426309528
134896.2882591631,-0.3374548183658905
138038.4264602862,-0.3453151138834075
141253.7544622731,-0.3533584965893412
144543.9770745904,-0.3615892309422463
147910.8388168183,-0.3700116807225218
151356.1248436183,-0.3786303113386821
154881.6618912456,-0.3874496922027358
158489.3192461087,-0.3964744991350418
162181.0097358903,-0.4057095168648999
165958.6907437533,-0.4151596415382895
169824.3652461716,-0.4248298833423368
173780.0828749346,-0.4347253691384483
177827.9410038893,-0.4448513451806596
181970.0858609953,-0.4552131799006026
186208.7136662836,-0.4658163667538888
190546.0717963215,-0.4766665271208928
194984.4599758012,-0.4877694133000215
199526.2314968846,-0.4991309115351486
204173.7944669495,-0.510757045140663
208929.6130854004,-0.5226539777075245
213796.2089502196,-0.5348280163411433
218776.1623949515,-0.5472856150244267
223872.1138568301,-0.5600333780200683
229086.7652767734,-0.5730780633771385
234422.8815319882,-0.5864265865047054
239883.2919019449,-0.6000860238380169
245470.8915684988,-0.6140636165750596
251188.6431509537,-0.6283667745332374
257039.5782768819,-0.6430030800412807
263026.7991895336,-0.6579802919628158
269153.4803926869,-0.6733063498276532
275422.8703338119,-0.6889893780051469
281838.2931264405,-0.7050376900073824
288403.1503126556,-0.7214597928967543
295120.9226666334,-0.7382643917841861
301995.1720401964,-0.7554603944404839
309029.5432513537,-0.7730569159911722
316227.7660168324,-0.7910632837614671
323593.6569296226,-0.8094890421935164
331131.1214825853,-0.8283439578889681
338844.1561391967,-0.8476380247872851
346736.8504525256,-0.8673814694478487
354813.3892335693,-0.8875847564624766
363078.054770095,-0.9082585939424367
371535.229097166,-0.9294139392300169
380189.3963205545,-0.9510620046918999
389045.1449942738,-0.9732142635801679
398107.1705534903,-0.9958824561531777
407380.2778041056,-1.019078595853896
416869.3834703281,-1.042814975656201
426579.5188015852,-1.067104174544811
436515.8322401583,-1.091959064158046
446683.5921509552,-1.117392815596251
457088.1896148669,-1.143418906348382
467735.1412871899,-1.170051127424855
478630.0923226299,-1.197303590600311
489778.8193684375,-1.225190735865047
501187.2336272634,-1.253727339060727
512861.3839913558,-1.282928519609219
524807.4602497633,-1.31280974854828
537031.7963702432,-1.343386856624017
549540.8738576148,-1.374676042624212
562341.3251903391,-1.406693881940506
575439.9373371467,-1.439457335255115
588843.6553555785,-1.472983757476962
602559.586074347,-1.507290906835448
616595.0018614712,-1.542396954256946
630957.344480182,-1.57832049287787
645654.2290346441,-1.61508054779179
660693.4480075843,-1.652696586070481
676082.9753919698,-1.691188526921664
691830.9709189242,-1.730576752207421
707945.7843841253,-1.770882117018977
724435.9600749771,-1.812125960697151
741310.2413009043,-1.854330117914682
758577.5750291703,-1.897516930157351
776247.1166286779,-1.941709257383044
794328.2347242674,-1.986930489887447
812830.5161640848,-2.033204560653057
831763.7711026561,-2.080555957723455
851138.0382023612,-2.129009736948932
870963.5899560649,-2.178591535103667
891250.9381337294,-2.229327583194501
912010.8393558932,-2.281244720088881
933254.3007969741,-2.334370406414464
954992.5860214186,-2.388732738836708
977237.2209557928,-2.44436046465824
999999.9999999817,-2.50128299660958
1023292.992280735,-2.559530428094959
1047128.54805088,-2.619133548779689
1071519.305237587,-2.680123860363122
1096478.196143165,-2.742533592894082
1122018.454301943,-2.806395721287158
1148153.621496861,-2.871743982318933
1174897.554939508,-2.938612891832617
1202264.43461739,-3.007037762491837
1230268.770812358,-3.077054721798393
1258925.411794143,-3.148700730502809
1288249.55169311,-3.222013601444354
1318256.738556382,-3.297032018788675
1348962.882591628,-3.373795557593392
1380384.264602859,-3.452344703896602
1412537.544622727,-3.532720875073917
1445439.7707459,-3.614966440802789
1479108.388168179,-3.699124744323232
1513561.248436179,-3.785240124061841
1548816.618912452,-3.873357935961272
1584893.192461083,-3.963524575912172
1621810.097358899,-4.055787503014396
1659586.907437529,-4.150195262813201
1698243.652461712,-4.246797511522325
1737800.828749342,-4.345645040291402
1778279.410038889,-4.446789800139894
1819700.858609949,-4.55028492735982
1862087.136662832,-4.656184769302188
1905460.717963211,-4.76454491069286
1949844.599758008,-4.875422200435155
1995262.314968841,-4.988874778933211
2041737.94466949,-5.104962105720726
2089296.130853999,-5.223744987831188
2137962.089502191,-5.345285608347774
2187761.62394951,-5.469647555780863
2238721.138568296,-5.596895853626378
2290867.652767729,-5.727096990526409
2344228.815319877,-5.860318950756922
2398832.919019444,-5.996631245657727
2454708.915684983,-6.136104944711869
2511886.431509531,-6.278812707923745
2570395.782768813,-6.424828817872653
2630267.99189533,-6.574229212966577
2691534.803926863,-6.727091520336392
2754228.703338112,-6.883495089730512
2818382.931264398,-7.043521027498146
2884031.503126549,-7.207252230933219
2951209.226666328,-7.374773423171344
3019951.720401957,-7.546171188245738
3090295.432513529,-7.721534006195869
3162277.660168317,-7.900952289106355
3235936.569296218,-8.084518416772227
3311311.214825845,-8.272326772614498
3388441.561391958,-8.464473780260509
3467368.504525247,-8.661057939458242
3548133.892335684,-8.862179862655244
3630780.547700941,-9.06794231153658
3715352.290971651,-9.278450233141903
3801893.963205536,-9.493810796209024
3890451.449942728,-9.714133427100128
3981071.705534893,-9.939529845900077
4073802.778041046,-10.17011410160539
4168693.83470327,-10.40600260739964
4265795.188015841,-10.64731417502968
4365158.322401572,-10.89417004868885
4466835.921509542,-11.14669393864713
4570881.896148658,-11.40501205284548
4677351.412871888,-11.66925312923816
4786300.923226287,-11.93954846528856
4897788.193684363,-12.21603194721211
5011872.336272622,-12.49884007776407
5128613.839913545,-12.78811200227066
5248074.60249762,-13.08398953232637
5370317.963702418,-13.38661716876509
5495408.738576134,-13.69614212154269
5623413.251903377,-14.01271432700119
5754399.373371452,-14.3364864632406
5888436.55355577,-14.66761396243675
6025595.860743455,-15.00625501940199
6165950.018614695,-15.35257059746261
6309573.444801803,-15.70672442952784
6456542.290346422,-16.06888301610161
6606934.480075824,-16.43921561827761
6760829.753919679,-16.81789424599084
6918309.709189222,-17.20509364072426
7079457.843841233,-17.60099125324046
7244359.600749752,-18.00576721429534
7413102.413009022,-18.41960429944869
7585775.750291681,-18.84268788658483
7762471.166286756,-19.27520590562207
7943282.34724265,-19.71734877984681
8128305.161640823,-20.16930935960631
8317637.711026536,-20.63128284499006
8511380.382023586,-21.10346669982158
8709635.899560623,-21.58606055378223
8912509.381337266,-22.07926609471903
9120108.393558905,-22.58328694648869
9332543.007969713,-23.09832853630348
9549925.860214157,-23.62459794669913
9772372.2095579,-24.16230375378673
9999999.999999788,-24.71165584936467
10232929.92280732,-25.27286524745804
10471285.48050877,-25.84614387384844
10715193.05237583,-26.43170433545545
10964781.96143162,-27.02975967441471
11220184.54301939,-27.64052309786115
11481536.21496858,-28.26420769035063
11748975.54939504,-28.9010261015628
12022644.34617387,-29.551190213251
12302687.70812355,-30.2149107804969
12589254.1179414,-30.89239704931816
12882495.51693106,-31.58385634822492
13182567.38556379,-32.28949365266732
13489628.82591625,-33.00951112239473
13803842.64602855,-33.74410761124016
14125375.44622724,-34.49347814595126
14454397.70745896,-35.25781337867823
14791083.88168175,-36.03729900563414
15135612.48436175,-36.83211515934642
15488166.18912448,-37.6424357668792
15848931.92461079,-38.46842787995855
16218100.97358895,-39.31025097305801
16595869.07437524,-40.16805621272534
16982436.52461707,-41.04198569673907
17378008.28749337,-41.93217166467518
17782794.10038884,-42.8387356826281
18197008.58609944,-43.76178780045268
18620871.36662827,-44.70142568615622
19054607.17963205,-45.657733739721
19498445.99758003,-46.63078218657959
19952623.14968836,-47.62062615698785
20417379.44669485,-48.62730475313157
20892961.30853994,-49.65084010911631
21379620.89502185,-50.69123644628488
21877616.23949505,-51.74847913352095
22387211.3856829,-52.82253375298564
22908676.52767723,-53.91334518235855
23442288.1531987,-55.02083669513286
23988329.19019438,-56.14490909306321
24547089.15684976,-57.28543987066687
25118864.31509525,-58.44228242501248
25703957.82768807,-59.61526532290945
26302679.91895324,-60.80419162111514
26915348.03926856,-62.00883826363282
27542287.03338105,-63.22895555893924
28183829.31264391,-64.46426674206148
28840315.03126542,-65.71446764108013
29512092.2666632,-66.97922644481136
30199517.20401949,-68.25818359351554
30902954.32513522,-69.55095179086905
31622776.60168309,-70.85711614488987
32359365.6929621,-72.1762344553367
33113112.14825837,-73.50783763920779
33884415.6139195,-74.85143031017166
34673685.04525239,-76.20649150672449
35481338.92335676,-77.57247557990917
36307805.47700933,-78.94881323338231
37153522.90971643,-80.33491271755548
38018939.63205528,-81.73016117809014
38904514.49942719,-83.13392615065744
39810717.05534884,-84.54555719096203
40738027.78041036,-85.96438764711648
41686938.34703261,-87.38973654440264
